HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"30,30,30,30,30",0.0001,50000,0.0783018,213,5.45488,0.00164637,5.45653
"30,30,30,30,30",0.0001,50000,0.0783018,214,5.42728,0.00171959,5.429
"30,30,30,30,30",0.0001,50000,0.0783018,215,5.39948,0.00179594,5.40127
"30,30,30,30,30",0.0001,50000,0.0783018,216,5.37149,0.00187553,5.37336
"30,30,30,30,30",0.0001,50000,0.0783018,217,5.34331,0.00195848,5.34526
"30,30,30,30,30",0.0001,50000,0.0783018,218,5.31493,0.00204491,5.31698
"30,30,30,30,30",0.0001,50000,0.0783018,219,5.28637,0.00213494,5.28851
"30,30,30,30,30",0.0001,50000,0.0783018,220,5.25762,0.00222869,5.25985
"30,30,30,30,30",0.0001,50000,0.0783018,221,5.22869,0.00232629,5.23102
"30,30,30,30,30",0.0001,50000,0.0783018,222,5.19957,0.00242786,5.202
"30,30,30,30,30",0.0001,50000,0.0783018,223,5.17026,0.00253352,5.1728
"30,30,30,30,30",0.0001,50000,0.0783018,224,5.14077,0.00264341,5.14342
"30,30,30,30,30",0.0001,50000,0.0783018,225,5.1111,0.00275765,5.11386
"30,30,30,30,30",0.0001,50000,0.0783018,226,5.08125,0.00287636,5.08413
"30,30,30,30,30",0.0001,50000,0.0783018,227,5.05123,0.00299968,5.05423
"30,30,30,30,30",0.0001,50000,0.0783018,228,5.02102,0.00312772,5.02415
"30,30,30,30,30",0.0001,50000,0.0783018,229,4.99065,0.00326061,4.99391
"30,30,30,30,30",0.0001,50000,0.0783018,230,4.9601,0.00339846,4.9635
"30,30,30,30,30",0.0001,50000,0.0783018,231,4.92938,0.00354141,4.93292
"30,30,30,30,30",0.0001,50000,0.0783018,232,4.8985,0.00368955,4.90219
"30,30,30,30,30",0.0001,50000,0.0783018,233,4.86745,0.00384301,4.87129
"30,30,30,30,30",0.0001,50000,0.0783018,234,4.83624,0.00400187,4.84024
"30,30,30,30,30",0.0001,50000,0.0783018,235,4.80487,0.00416625,4.80904
"30,30,30,30,30",0.0001,50000,0.0783018,236,4.77335,0.00433624,4.77768
"30,30,30,30,30",0.0001,50000,0.0783018,237,4.74167,0.00451191,4.74618
"30,30,30,30,30",0.0001,50000,0.0783018,238,4.70984,0.00469334,4.71453
"30,30,30,30,30",0.0001,50000,0.0783018,239,4.67787,0.00488061,4.68275
"30,30,30,30,30",0.0001,50000,0.0783018,240,4.64575,0.00507376,4.65082
"30,30,30,30,30",0.0001,50000,0.0783018,241,4.61349,0.00527285,4.61877
"30,30,30,30,30",0.0001,50000,0.0783018,242,4.5811,0.00547792,4.58658
"30,30,30,30,30",0.0001,50000,0.0783018,243,4.54858,0.00568898,4.55427
"30,30,30,30,30",0.0001,50000,0.0783018,244,4.51593,0.00590607,4.52184
"30,30,30,30,30",0.0001,50000,0.0783018,245,4.48316,0.00612918,4.48929
"30,30,30,30,30",0.0001,50000,0.0783018,246,4.45027,0.00635831,4.45663
"30,30,30,30,30",0.0001,50000,0.0783018,247,4.41727,0.00659345,4.42387
"30,30,30,30,30",0.0001,50000,0.0783018,248,4.38417,0.00683458,4.391
"30,30,30,30,30",0.0001,50000,0.0783018,249,4.35095,0.00708167,4.35804
"30,30,30,30,30",0.0001,50000,0.0783018,250,4.31765,0.00733469,4.32498
"30,30,30,30,30",0.0001,50000,0.0783018,251,4.28425,0.00759359,4.29184
"30,30,30,30,30",0.0001,50000,0.0783018,252,4.25076,0.00785834,4.25862
"30,30,30,30,30",0.0001,50000,0.0783018,253,4.2172,0.00812888,4.22533
"30,30,30,30,30",0.0001,50000,0.0783018,254,4.18356,0.00840516,4.19196
"30,30,30,30,30",0.0001,50000,0.0783018,255,4.14985,0.00868713,4.15854
"30,30,30,30,30",0.0001,50000,0.0783018,256,4.11609,0.00897474,4.12506
"30,30,30,30,30",0.0001,50000,0.0783018,257,4.08227,0.00926794,4.09153
"30,30,30,30,30",0.0001,50000,0.0783018,258,4.0484,0.00956667,4.05797
"30,30,30,30,30",0.0001,50000,0.0783018,259,4.01449,0.00987087,4.02436
"30,30,30,30,30",0.0001,50000,0.0783018,260,3.98055,0.0101805,3.99073
"30,30,30,30,30",0.0001,50000,0.0783018,261,3.94659,0.0104955,3.95708
"30,30,30,30,30",0.0001,50000,0.0783018,262,3.9126,0.0108157,3.92342
"30,30,30,30,30",0.0001,50000,0.0783018,263,3.87861,0.0111413,3.88975
"30,30,30,30,30",0.0001,50000,0.0783018,264,3.84461,0.011472,3.85608
"30,30,30,30,30",0.0001,50000,0.0783018,265,3.81062,0.0118078,3.82242
"30,30,30,30,30",0.0001,50000,0.0783018,266,3.77664,0.0121486,3.78879
"30,30,30,30,30",0.0001,50000,0.0783018,267,3.74268,0.0124944,3.75517
"30,30,30,30,30",0.0001,50000,0.0783018,268,3.70875,0.0128452,3.7216
"30,30,30,30,30",0.0001,50000,0.0783018,269,3.67486,0.0132007,3.68806
"30,30,30,30,30",0.0001,50000,0.0783018,270,3.64101,0.0135609,3.65458
"30,30,30,30,30",0.0001,50000,0.0783018,271,3.60722,0.0139257,3.62115
"30,30,30,30,30",0.0001,50000,0.0783018,272,3.5735,0.014295,3.58779
"30,30,30,30,30",0.0001,50000,0.0783018,273,3.53984,0.0146687,3.55451
"30,30,30,30,30",0.0001,50000,0.0783018,274,3.50627,0.0150467,3.52131
"30,30,30,30,30",0.0001,50000,0.0783018,275,3.47278,0.0154288,3.48821
"30,30,30,30,30",0.0001,50000,0.0783018,276,3.43939,0.015815,3.45521
"30,30,30,30,30",0.0001,50000,0.0783018,277,3.40611,0.016205,3.42232
"30,30,30,30,30",0.0001,50000,0.0783018,278,3.37294,0.0165986,3.38954
"30,30,30,30,30",0.0001,50000,0.0783018,279,3.3399,0.0169959,3.3569
"30,30,30,30,30",0.0001,50000,0.0783018,280,3.30699,0.0173965,3.32439
"30,30,30,30,30",0.0001,50000,0.0783018,281,3.27422,0.0178002,3.29202
"30,30,30,30,30",0.0001,50000,0.0783018,282,3.2416,0.018207,3.25981
"30,30,30,30,30",0.0001,50000,0.0783018,283,3.20914,0.0186166,3.22775
"30,30,30,30,30",0.0001,50000,0.0783018,284,3.17684,0.0190287,3.19587
"30,30,30,30,30",0.0001,50000,0.0783018,285,3.14472,0.0194433,3.16416
"30,30,30,30,30",0.0001,50000,0.0783018,286,3.11277,0.0198599,3.13263
"30,30,30,30,30",0.0001,50000,0.0783018,287,3.08102,0.0202785,3.1013
"30,30,30,30,30",0.0001,50000,0.0783018,288,3.04947,0.0206988,3.07017
"30,30,30,30,30",0.0001,50000,0.0783018,289,3.01812,0.0211205,3.03924
"30,30,30,30,30",0.0001,50000,0.0783018,290,2.98699,0.0215434,3.00853
"30,30,30,30,30",0.0001,50000,0.0783018,291,2.95608,0.0219672,2.97805
"30,30,30,30,30",0.0001,50000,0.0783018,292,2.92539,0.0223917,2.94778
"30,30,30,30,30",0.0001,50000,0.0783018,293,2.89494,0.0228165,2.91776
"30,30,30,30,30",0.0001,50000,0.0783018,294,2.86473,0.0232414,2.88797
"30,30,30,30,30",0.0001,50000,0.0783018,295,2.83477,0.0236662,2.85844
"30,30,30,30,30",0.0001,50000,0.0783018,296,2.80506,0.0240905,2.82915
"30,30,30,30,30",0.0001,50000,0.0783018,297,2.77562,0.024514,2.80013
"30,30,30,30,30",0.0001,50000,0.0783018,298,2.74643,0.0249364,2.77137
"30,30,30,30,30",0.0001,50000,0.0783018,299,2.71752,0.0253574,2.74288
"30,30,30,30,30",0.0001,50000,0.0783018,300,2.68889,0.0257768,2.71467
"30,30,30,30,30",0.0001,50000,0.0783018,301,2.66054,0.0261941,2.68673
"30,30,30,30,30",0.0001,50000,0.0783018,302,2.63247,0.0266092,2.65908
"30,30,30,30,30",0.0001,50000,0.0783018,303,2.60469,0.0270215,2.63171
"30,30,30,30,30",0.0001,50000,0.0783018,304,2.5772,0.0274309,2.60464
"30,30,30,30,30",0.0001,50000,0.0783018,305,2.55002,0.0278371,2.57785
"30,30,30,30,30",0.0001,50000,0.0783018,306,2.52313,0.0282396,2.55137
"30,30,30,30,30",0.0001,50000,0.0783018,307,2.49655,0.0286382,2.52518
"30,30,30,30,30",0.0001,50000,0.0783018,308,2.47027,0.0290325,2.4993
