HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20",0.001,3000,0.0783018,212,0.0734493,0.00101804,0.0744674
"20,20,20,20,20",0.001,3000,0.0783018,213,0.0712291,0.00306972,0.0742988
"20,20,20,20,20",0.001,3000,0.0783018,214,0.0728314,0.00101583,0.0738472
"20,20,20,20,20",0.001,3000,0.0783018,215,0.0706845,0.00299361,0.0736781
"20,20,20,20,20",0.001,3000,0.0783018,216,0.0722209,0.00101501,0.0732359
"20,20,20,20,20",0.001,3000,0.0783018,217,0.0701502,0.00292009,0.0730703
"20,20,20,20,20",0.001,3000,0.0783018,218,0.0716271,0.00101537,0.0726425
"20,20,20,20,20",0.001,3000,0.0783018,219,0.0696333,0.00285153,0.0724849
"20,20,20,20,20",0.001,3000,0.0783018,220,0.0710586,0.00101683,0.0720754
"20,20,20,20,20",0.001,3000,0.0783018,221,0.0691401,0.00278993,0.0719301
"20,20,20,20,20",0.001,3000,0.0783018,222,0.0705221,0.00101937,0.0715415
"20,20,20,20,20",0.001,3000,0.0783018,223,0.0686754,0.00273679,0.0714122
"20,20,20,20,20",0.001,3000,0.0783018,224,0.0700225,0.00102307,0.0710456
"20,20,20,20,20",0.001,3000,0.0783018,225,0.0682422,0.00269307,0.0709353
"20,20,20,20,20",0.001,3000,0.0783018,226,0.0695623,0.00102812,0.0705904
"20,20,20,20,20",0.001,3000,0.0783018,227,0.0678426,0.00265918,0.0705018
"20,20,20,20,20",0.001,3000,0.0783018,228,0.0691424,0.00103477,0.0701772
"20,20,20,20,20",0.001,3000,0.0783018,229,0.0674769,0.00263502,0.0701119
"20,20,20,20,20",0.001,3000,0.0783018,230,0.0687621,0.00104332,0.0698054
"20,20,20,20,20",0.001,3000,0.0783018,231,0.0671447,0.00261998,0.0697647
"20,20,20,20,20",0.001,3000,0.0783018,232,0.0684189,0.00105406,0.069473
"20,20,20,20,20",0.001,3000,0.0783018,233,0.0668442,0.00261289,0.0694571
"20,20,20,20,20",0.001,3000,0.0783018,234,0.0681087,0.00106714,0.0691759
"20,20,20,20,20",0.001,3000,0.0783018,235,0.0665719,0.00261189,0.0691838
"20,20,20,20,20",0.001,3000,0.0783018,236,0.0678252,0.00108248,0.0689077
"20,20,20,20,20",0.001,3000,0.0783018,237,0.0663223,0.00261429,0.0689366
"20,20,20,20,20",0.001,3000,0.0783018,238,0.0675595,0.00109959,0.0686591
"20,20,20,20,20",0.001,3000,0.0783018,239,0.0660871,0.00261656,0.0687036
"20,20,20,20,20",0.001,3000,0.0783018,240,0.0673002,0.00111745,0.0684176
"20,20,20,20,20",0.001,3000,0.0783018,241,0.0658554,0.00261458,0.06847
"20,20,20,20,20",0.001,3000,0.0783018,242,0.0670348,0.00113462,0.0681694
"20,20,20,20,20",0.001,3000,0.0783018,243,0.0656164,0.0026044,0.0682208
"20,20,20,20,20",0.001,3000,0.0783018,244,0.0667536,0.0011495,0.0679031
"20,20,20,20,20",0.001,3000,0.0783018,245,0.0653628,0.00258348,0.0679463
"20,20,20,20,20",0.001,3000,0.0783018,246,0.0664528,0.0011609,0.0676137
"20,20,20,20,20",0.001,3000,0.0783018,247,0.0650935,0.00255159,0.0676451
"20,20,20,20,20",0.001,3000,0.0783018,248,0.0661353,0.00116846,0.0673037
"20,20,20,20,20",0.001,3000,0.0783018,249,0.0648128,0.00251077,0.0673235
"20,20,20,20,20",0.001,3000,0.0783018,250,0.0658081,0.00117272,0.0669808
