HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20,20,20",0.001,3000,0.0783018,299,0.0639798,0,0.0639798
"20,20,20,20,20,20,20",0.001,3000,0.0783018,300,0.0649498,0,0.0649498
"20,20,20,20,20,20,20",0.001,3000,0.0783018,301,0.0627963,0,0.0627963
"20,20,20,20,20,20,20",0.001,3000,0.0783018,302,0.063273,0,0.063273
"20,20,20,20,20,20,20",0.001,3000,0.0783018,303,0.0611942,0,0.0611942
"20,20,20,20,20,20,20",0.001,3000,0.0783018,304,0.0613599,0,0.0613599
"20,20,20,20,20,20,20",0.001,3000,0.0783018,305,0.0595954,0,0.0595954
"20,20,20,20,20,20,20",0.001,3000,0.0783018,306,0.0596462,0,0.0596462
"20,20,20,20,20,20,20",0.001,3000,0.0783018,307,0.0582783,0,0.0582783
"20,20,20,20,20,20,20",0.001,3000,0.0783018,308,0.0583764,0,0.0583764
"20,20,20,20,20,20,20",0.001,3000,0.0783018,309,0.0574036,0,0.0574036
"20,20,20,20,20,20,20",0.001,3000,0.0783018,310,0.0576978,0,0.0576978
"20,20,20,20,20,20,20",0.001,3000,0.0783018,311,0.0571056,0,0.0571056
"20,20,20,20,20,20,20",0.001,3000,0.0783018,312,0.0577676,0,0.0577676
"20,20,20,20,20,20,20",0.001,3000,0.0783018,313,0.0575268,0,0.0575268
