HIDDEN_LAYERS,OPTIMIZER_STEP,MAX_ITERATIONS,DELTA_X,EPOCH,DATA_MSE,GRAD_MSE,TRAINING_MSE
"20,20,20,20,20",0.001,3000,0.0783018,313,0.0667564,0,0.0667564
"20,20,20,20,20",0.001,3000,0.0783018,314,0.0670136,0,0.0670136
"20,20,20,20,20",0.001,3000,0.0783018,315,0.0667473,0,0.0667473
"20,20,20,20,20",0.001,3000,0.0783018,316,0.0669919,0,0.0669919
"20,20,20,20,20",0.001,3000,0.0783018,317,0.066693,0,0.066693
"20,20,20,20,20",0.001,3000,0.0783018,318,0.0669165,0,0.0669165
"20,20,20,20,20",0.001,3000,0.0783018,319,0.0665887,0,0.0665887
"20,20,20,20,20",0.001,3000,0.0783018,320,0.0667854,0,0.0667854
"20,20,20,20,20",0.001,3000,0.0783018,321,0.0664363,0,0.0664363
"20,20,20,20,20",0.001,3000,0.0783018,322,0.0666046,0,0.0666046
"20,20,20,20,20",0.001,3000,0.0783018,323,0.0662444,0,0.0662444
"20,20,20,20,20",0.001,3000,0.0783018,324,0.0663864,0,0.0663864
"20,20,20,20,20",0.001,3000,0.0783018,325,0.0660257,0,0.0660257
"20,20,20,20,20",0.001,3000,0.0783018,326,0.066146,0,0.066146
"20,20,20,20,20",0.001,3000,0.0783018,327,0.0657944,0,0.0657944
"20,20,20,20,20",0.001,3000,0.0783018,328,0.065899,0,0.065899
"20,20,20,20,20",0.001,3000,0.0783018,329,0.0655634,0,0.0655634
"20,20,20,20,20",0.001,3000,0.0783018,330,0.0656587,0,0.0656587
"20,20,20,20,20",0.001,3000,0.0783018,331,0.0653436,0,0.0653436
"20,20,20,20,20",0.001,3000,0.0783018,332,0.0654354,0,0.0654354
"20,20,20,20,20",0.001,3000,0.0783018,333,0.0651425,0,0.0651425
"20,20,20,20,20",0.001,3000,0.0783018,334,0.0652361,0,0.0652361
"20,20,20,20,20",0.001,3000,0.0783018,335,0.0649654,0,0.0649654
"20,20,20,20,20",0.001,3000,0.0783018,336,0.065065,0,0.065065
"20,20,20,20,20",0.001,3000,0.0783018,337,0.064815,0,0.064815
"20,20,20,20,20",0.001,3000,0.0783018,338,0.0649243,0,0.0649243
"20,20,20,20,20",0.001,3000,0.0783018,339,0.0646927,0,0.0646927
"20,20,20,20,20",0.001,3000,0.0783018,340,0.0648144,0,0.0648144
"20,20,20,20,20",0.001,3000,0.0783018,341,0.0645983,0,0.0645983
"20,20,20,20,20",0.001,3000,0.0783018,342,0.0647346,0,0.0647346
"20,20,20,20,20",0.001,3000,0.0783018,343,0.0645305,0,0.0645305
"20,20,20,20,20",0.001,3000,0.0783018,344,0.0646831,0,0.0646831
"20,20,20,20,20",0.001,3000,0.0783018,345,0.0644872,0,0.0644872
"20,20,20,20,20",0.001,3000,0.0783018,346,0.0646569,0,0.0646569
